ID,Pay_Date,Pay_Amount
PI1567,2022-08-07,307.58
PI1573,2022-08-07,118.27
PI1609,2022-08-07,277.07
PI1616,2022-08-07,130.88
PI1624,2022-08-07,97.21
PI1629,2022-08-07,199.33
PI1633,2022-08-07,192.7
PI1642,2022-08-07,198.06
PI1656,2022-08-07,119.15
PI1678,2022-08-07,180.17
PI1679,2022-08-07,198.87
PI1683,2022-08-07,125.12
PI1709,2022-08-07,157.06
PI1710,2022-08-07,177.6
PI1719,2022-08-07,182.89
PI1735,2022-08-07,304.44
PI1756,2022-08-07,390.08
PI1779,2022-08-07,261.61
PI1800,2022-08-07,212.61
PI1845,2022-08-07,182.36
PI1851,2022-08-07,104.8
PI1856,2022-08-07,123.94
PI1857,2022-08-07,213.49
PI1858,2022-08-07,205.62
PI1861,2022-08-07,311.6
PI1863,2022-08-07,131.66
PI1866,2022-08-07,156.9
PI1898,2022-08-07,122.14
PI1905,2022-08-07,160.61
PI1914,2022-08-07,269.54
PI1916,2022-08-07,264.06
PI1918,2022-08-07,148.38
PI1920,2022-08-07,261.2
PI1945,2022-08-07,329.23
PI1978,2022-08-07,161.6
PI1987,2022-08-07,163.39
PI1989,2022-08-07,104.63
PI1991,2022-08-07,173.69
PI2000,2022-08-07,197.68
PI2002,2022-08-07,321.39
PI2012,2022-08-07,193.99
PI2040,2022-08-07,341.09
PI2046,2022-08-07,166.28
PI2066,2022-08-07,217.21
PI2084,2022-08-07,165.72
PI2096,2022-08-07,192.01
PI2126,2022-08-07,227.48
PI2129,2022-08-07,145.51
PI2142,2022-08-07,186.85
PI2151,2022-08-07,257.89
PI2156,2022-08-07,159.47
PI2157,2022-08-07,186.65
PI2161,2022-08-07,107.21
PI2164,2022-08-07,189.7
PI2180,2022-08-07,175.95
PI2185,2022-08-07,202.44
PI2193,2022-08-07,133.34
PI2211,2022-08-07,149.75
PI2232,2022-08-07,61.37
PI2244,2022-08-07,123.87
PI2253,2022-08-07,236.12
PI2274,2022-08-07,169.15
PI2295,2022-08-07,173.15
PI2299,2022-08-07,312.7
PI2301,2022-08-07,185.27
PI2303,2022-08-07,247.01
PI2305,2022-08-07,177.45
PI2335,2022-08-07,134
PI2356,2022-08-07,160.78
PI2361,2022-08-07,278.01
PI2411,2022-08-07,323.43
PI2419,2022-08-07,141.75
PI2427,2022-08-07,171.2
PI2435,2022-08-07,214.36
PI2438,2022-08-07,125.01
PI2470,2022-08-07,188.04
PI2472,2022-08-07,217.07
PI2475,2022-08-07,141.86
PI2494,2022-08-07,152.2
PI2505,2022-08-07,160.19
PI2517,2022-08-07,267.17
PI2524,2022-08-07,252.56
PI2529,2022-08-07,202.33
PI2536,2022-08-07,301.21
PI2554,2022-08-07,155.39
PI2576,2022-08-07,139.83
PI2592,2022-08-07,148.33
PI2614,2022-08-07,290.42
PI2625,2022-08-07,394.24
PI2626,2022-08-07,157.9
PI2639,2022-08-07,131.13
PI2656,2022-08-07,254.21
PI2671,2022-08-07,282.94
PI2681,2022-08-07,133.57
PI2685,2022-08-07,87.72
PI2689,2022-08-07,204.09
PI2696,2022-08-07,112.66
PI2697,2022-08-07,108.58
PI2707,2022-08-07,197.33
PI2711,2022-08-07,189.8
PI2714,2022-08-07,233.92
PI2732,2022-08-07,181.5
PI2733,2022-08-07,223.76
PI2760,2022-08-07,169.17
PI2764,2022-08-07,249.98
PI2774,2022-08-07,163.06
PI2806,2022-08-07,201.08
PI2832,2022-08-07,219.48
PI2847,2022-08-07,213.77
PI2857,2022-08-07,22.69
PI2862,2022-08-07,340.33
PI2880,2022-08-07,301.45
PI2881,2022-08-07,193.68
PI2903,2022-08-07,218.5
PI2934,2022-08-07,387.24
PI2949,2022-08-07,347.23
PI2953,2022-08-07,249.31
PI2958,2022-08-07,105.26
PI2968,2022-08-07,295.13
PI2998,2022-08-07,190.62
PI0010,2022-08-21,123.74
PI0018,2022-08-21,282.83
PI0038,2022-08-21,186.14
PI0045,2022-08-21,203.56
PI0052,2022-08-21,251.56
PI0075,2022-08-21,365.07
PI0088,2022-08-21,171.92
PI0089,2022-08-21,228.94
PI0095,2022-08-21,161.12
PI0104,2022-08-21,165.44
PI0106,2022-08-21,179.68
PI0142,2022-08-21,194.87
PI0156,2022-08-21,189.75
PI0164,2022-08-21,162.19
PI0185,2022-08-21,171.74
PI0187,2022-08-21,155.39
PI0192,2022-08-21,162.74
PI0207,2022-08-21,303.2
PI0209,2022-08-21,181.08
PI0217,2022-08-21,139.01
PI0253,2022-08-21,282.14
PI0289,2022-08-21,150.12
PI0290,2022-08-21,206.07
PI0298,2022-08-21,99.58
PI0333,2022-08-21,279.7
PI0338,2022-08-21,189.18
PI0344,2022-08-21,162.07
PI0359,2022-08-21,83.47
PI0384,2022-08-21,227.2
PI0386,2022-08-21,176.28
PI0397,2022-08-21,296.25
PI0400,2022-08-21,148.05
PI0402,2022-08-21,184.96
PI0410,2022-08-21,248.17
PI0417,2022-08-21,226.91
PI0458,2022-08-21,274.67
PI0460,2022-08-21,83.47
PI0468,2022-08-21,295.49
PI0498,2022-08-21,205.92
PI0503,2022-08-21,178.52
PI0508,2022-08-21,320.01
PI0540,2022-08-21,140.7
PI0543,2022-08-21,176.87
PI0557,2022-08-21,295.29
PI0594,2022-08-21,178.16
PI0608,2022-08-21,234.57
PI0619,2022-08-21,230.74
PI0622,2022-08-21,176.41
PI0637,2022-08-21,199.61
PI0656,2022-08-21,104.96
PI0661,2022-08-21,302.45
PI0691,2022-08-21,132.84
PI0692,2022-08-21,161.24
PI0719,2022-08-21,155.61
PI0726,2022-08-21,256.78
PI0733,2022-08-21,135.45
PI0735,2022-08-21,212.25
PI0736,2022-08-21,222.26
PI0748,2022-08-21,150.38
PI0756,2022-08-21,118.72
PI0759,2022-08-21,211.73
PI0785,2022-08-21,119.11
PI0786,2022-08-21,349.57
PI0813,2022-08-21,121.88
PI0821,2022-08-21,298.77
PI0825,2022-08-21,204.53
PI0829,2022-08-21,109.55
PI0831,2022-08-21,360.76
PI0839,2022-08-21,166.68
PI0859,2022-08-21,178.1
PI0863,2022-08-21,214.28
PI0901,2022-08-21,214.12
PI0903,2022-08-21,230.86
PI0937,2022-08-21,196.3
PI0963,2022-08-21,146.02
PI0990,2022-08-21,347.78
PI0991,2022-08-21,284.58
PI1004,2022-08-21,320.23
PI1010,2022-08-21,135.75
PI1016,2022-08-21,379.86
PI1019,2022-08-21,155.32
PI1034,2022-08-21,201.42
PI1039,2022-08-21,266.96
PI1056,2022-08-21,176.12
PI1090,2022-08-21,343.5
PI1107,2022-08-21,130.95
PI1112,2022-08-21,179.94
PI1173,2022-08-21,221.16
PI1180,2022-08-21,165.49
PI1187,2022-08-21,98.51
PI1192,2022-08-21,220.6
PI1196,2022-08-21,151.8
PI1214,2022-08-21,102.52
PI1217,2022-08-21,74.07
PI1228,2022-08-21,200.07
PI1238,2022-08-21,175.01
PI1252,2022-08-21,196.19
PI1260,2022-08-21,336.15
PI1261,2022-08-21,191.85
PI1275,2022-08-21,161.68
PI1280,2022-08-21,277.94
PI1303,2022-08-21,108.24
PI1316,2022-08-21,166.42
PI1328,2022-08-21,78.93
PI1329,2022-08-21,167.57
PI1350,2022-08-21,141.97
PI1354,2022-08-21,331.29
PI1367,2022-08-21,138.7
PI1376,2022-08-21,102.7
PI1385,2022-08-21,144.86
PI1387,2022-08-21,251.1
PI1389,2022-08-21,333.34
PI1398,2022-08-21,152.49
PI1403,2022-08-21,204.82
PI1405,2022-08-21,233.03
PI1427,2022-08-21,198.16
PI1430,2022-08-21,166.96
PI1440,2022-08-21,242.29
PI1441,2022-08-21,172.48
PI1455,2022-08-21,151.22
PI1480,2022-08-21,160.7
PI1483,2022-08-21,253.78
PI1496,2022-08-21,173.53
PI1519,2022-08-21,353
PI1549,2022-08-21,216.19
PI1551,2022-08-21,145.7
PI1566,2022-08-21,408.1
PI1567,2022-08-21,209.75
PI1573,2022-08-21,75.23
PI1609,2022-08-21,265.06
PI1616,2022-08-21,139.72
PI1624,2022-08-21,136.23
PI1633,2022-08-21,259.58
PI1642,2022-08-21,246.42
PI1656,2022-08-21,173.16
PI1678,2022-08-21,209.21
PI1683,2022-08-21,78.48
PI1709,2022-08-21,304.43
PI1710,2022-08-21,176.36
PI1719,2022-08-21,284.22
PI1727,2022-08-21,203.99
PI1735,2022-08-21,213.69
PI1756,2022-08-21,193.58
PI1779,2022-08-21,238.83
PI1800,2022-08-21,312.47
PI1845,2022-08-21,184.55
PI1851,2022-08-21,183.36
PI1856,2022-08-21,173.67
PI1857,2022-08-21,131.08
PI1858,2022-08-21,207.9
PI1861,2022-08-21,333.21
PI1863,2022-08-21,82
PI1866,2022-08-21,135.12
PI1898,2022-08-21,258.75
PI1905,2022-08-21,111.97
PI1914,2022-08-21,338.21
PI1916,2022-08-21,190.74
PI1918,2022-08-21,230.93
PI1920,2022-08-21,48.11
PI1963,2022-08-21,164.22
PI1978,2022-08-21,277.41
PI1987,2022-08-21,195.52
PI1989,2022-08-21,116.75
PI1991,2022-08-21,127.88
PI2000,2022-08-21,166.55
PI2002,2022-08-21,219.96
PI2046,2022-08-21,260.41
PI2049,2022-08-21,418.91
PI2059,2022-08-21,205.94
PI2066,2022-08-21,280.84
PI2084,2022-08-21,157.79
PI2096,2022-08-21,212.17
PI2120,2022-08-21,188.03
PI2126,2022-08-21,304.78
PI2129,2022-08-21,181.39
PI2142,2022-08-21,259.53
PI2151,2022-08-21,111.43
PI2157,2022-08-21,188.96
PI2161,2022-08-21,255.64
PI2164,2022-08-21,149.54
PI2180,2022-08-21,205.46
PI2185,2022-08-21,334.19
PI2187,2022-08-21,134.66
PI2193,2022-08-21,141.4
PI2232,2022-08-21,125.29
PI2244,2022-08-21,190.56
PI2253,2022-08-21,113.88
PI2273,2022-08-21,216.25
PI2274,2022-08-21,188.09
PI2292,2022-08-21,113.34
PI2295,2022-08-21,136.83
PI2299,2022-08-21,213.01
PI2301,2022-08-21,191.2
PI2303,2022-08-21,270.14
PI2305,2022-08-21,204.21
PI2335,2022-08-21,79.11
PI2356,2022-08-21,106
PI2361,2022-08-21,294.68
PI2411,2022-08-21,289.39
PI2419,2022-08-21,137.62
PI2422,2022-08-21,140.24
PI2427,2022-08-21,175.77
PI2435,2022-08-21,297.82
PI2438,2022-08-21,97.53
PI2470,2022-08-21,375.99
PI2472,2022-08-21,283.55
PI2475,2022-08-21,296.17
PI2494,2022-08-21,148.45
PI2505,2022-08-21,101.23
PI2517,2022-08-21,192.5
PI2554,2022-08-21,104.29
PI2576,2022-08-21,193.04
PI2592,2022-08-21,140.74
PI2625,2022-08-21,297.95
PI2626,2022-08-21,184.96
PI2639,2022-08-21,207.58
PI2656,2022-08-21,160.11
PI2671,2022-08-21,198.37
PI2681,2022-08-21,174.11
PI2685,2022-08-21,119.86
PI2689,2022-08-21,155.75
PI2696,2022-08-21,164.51
PI2697,2022-08-21,139.8
PI2707,2022-08-21,221.98
PI2711,2022-08-21,178.71
PI2714,2022-08-21,262.81
PI2732,2022-08-21,106.21
PI2733,2022-08-21,222.87
PI2741,2022-08-21,158.3
PI2760,2022-08-21,93.73
PI2764,2022-08-21,268.67
PI2774,2022-08-21,148.92
PI2806,2022-08-21,199.5
PI2832,2022-08-21,293.16
PI2847,2022-08-21,149.52
PI2857,2022-08-21,127.1
PI2862,2022-08-21,375.77
PI2880,2022-08-21,225.8
PI2881,2022-08-21,203.94
PI2903,2022-08-21,92.75
PI2949,2022-08-21,164.05
PI2953,2022-08-21,184.91
PI2958,2022-08-21,136.76
PI2968,2022-08-21,232.14
PI0018,2022-09-04,258.35
PI0038,2022-09-04,144.24
PI0045,2022-09-04,320.96
PI0052,2022-09-04,295.81
PI0059,2022-09-04,288.1
PI0075,2022-09-04,179.4
PI0088,2022-09-04,125.37
PI0089,2022-09-04,120.35
PI0091,2022-09-04,124.32
PI0095,2022-09-04,271.03
PI0100,2022-09-04,163.9
PI0106,2022-09-04,212.89
PI0140,2022-09-04,322.53
PI0142,2022-09-04,265.74
PI0156,2022-09-04,102.24
PI0164,2022-09-04,96.13
PI0185,2022-09-04,87.33
PI0192,2022-09-04,136.95
PI0207,2022-09-04,260.16
PI0209,2022-09-04,158.34
PI0217,2022-09-04,181.47
PI0249,2022-09-04,233.54
PI0253,2022-09-04,145.14
PI0290,2022-09-04,365.87
PI0298,2022-09-04,226.23
PI0333,2022-09-04,208.29
PI0338,2022-09-04,278.74
PI0344,2022-09-04,191.08
PI0359,2022-09-04,189.11
PI0384,2022-09-04,171.44
PI0386,2022-09-04,139.03
PI0397,2022-09-04,221.37
PI0400,2022-09-04,149.36
PI0402,2022-09-04,156.62
PI0410,2022-09-04,176.89
PI0417,2022-09-04,173.37
PI0458,2022-09-04,74.7
PI0460,2022-09-04,322.7
PI0468,2022-09-04,202.14
PI0498,2022-09-04,216.22
PI0503,2022-09-04,289.29
PI0508,2022-09-04,232.35
PI0540,2022-09-04,147.19
PI0543,2022-09-04,216.2
PI0557,2022-09-04,263.39
PI0594,2022-09-04,253.46
PI0608,2022-09-04,246.27
PI0619,2022-09-04,143.72
PI0622,2022-09-04,127.9
PI0656,2022-09-04,32268
PI0661,2022-09-04,102.94
PI0691,2022-09-04,129.42
PI0692,2022-09-04,38.43
PI0719,2022-09-04,97.02
PI0723,2022-09-04,97
PI0726,2022-09-04,246.92
PI0733,2022-09-04,89.63
PI0735,2022-09-04,118.22
PI0736,2022-09-04,269.48
PI0756,2022-09-04,121.79
PI0759,2022-09-04,201.6
PI0785,2022-09-04,166.85
PI0813,2022-09-04,167.36
PI0821,2022-09-04,220.9
PI0825,2022-09-04,171.11
PI0829,2022-09-04,52.09
PI0831,2022-09-04,265.67
PI0839,2022-09-04,127.32
PI0859,2022-09-04,219.2
PI0901,2022-09-04,216.07
PI0903,2022-09-04,232.28
PI0937,2022-09-04,131.51
PI0953,2022-09-04,251
PI0963,2022-09-04,235.73
PI0990,2022-09-04,53.86
PI0991,2022-09-04,141.47
PI1010,2022-09-04,143.82
PI1016,2022-09-04,207.37
PI1019,2022-09-04,248.44
PI1034,2022-09-04,290.08
PI1039,2022-09-04,180.1
PI1056,2022-09-04,176.26
PI1090,2022-09-04,112.81
PI1107,2022-09-04,199.96
PI1112,2022-09-04,270.96
PI1173,2022-09-04,122.38
PI1178,2022-09-04,219.67
PI1180,2022-09-04,252.3
PI1187,2022-09-04,221.53
PI1192,2022-09-04,140.23
PI1196,2022-09-04,182.42
PI1214,2022-09-04,242.93
PI1217,2022-09-04,103.27
PI1228,2022-09-04,217.23
PI1238,2022-09-04,153.36
PI1252,2022-09-04,267.32
PI1260,2022-09-04,336.48
PI1261,2022-09-04,287.22
PI1275,2022-09-04,139.46
PI1280,2022-09-04,258.62
PI1316,2022-09-04,113.46
PI1328,2022-09-04,187.03
PI1329,2022-09-04,120.89
PI1339,2022-09-04,298.09
PI1350,2022-09-04,117.15
PI1354,2022-09-04,202.24
PI1361,2022-09-04,118.39
PI1367,2022-09-04,122.4
PI1376,2022-09-04,129.53
PI1385,2022-09-04,164.26
PI1387,2022-09-04,149.26
PI1389,2022-09-04,381.08
PI1398,2022-09-04,137.33
PI1403,2022-09-04,266.75
PI1405,2022-09-04,131.33
PI1427,2022-09-04,198.94
PI1430,2022-09-04,256.48
PI1441,2022-09-04,317.72
PI1455,2022-09-04,347.88
PI1480,2022-09-04,243.44
PI1483,2022-09-04,366.83
PI1495,2022-09-04,205.05
PI1496,2022-09-04,112.95
PI1519,2022-09-04,165.74
PI1549,2022-09-04,144.99
PI1551,2022-09-04,56.52
PI1566,2022-09-04,219.02
PI1573,2022-09-04,106.86
PI1609,2022-09-04,199.04
PI1616,2022-09-04,155.41
PI1629,2022-09-04,92.43
PI1633,2022-09-04,406.44
PI1656,2022-09-04,122.71
PI1678,2022-09-04,277.33
PI1683,2022-09-04,134.08
PI1709,2022-09-04,272.56
PI1710,2022-09-04,188.55
PI1719,2022-09-04,107.66
PI1727,2022-09-04,341.96
PI1735,2022-09-04,260.76
PI1756,2022-09-04,315.12
PI1800,2022-09-04,102.49
PI1845,2022-09-04,101.86
PI1851,2022-09-04,150.51
PI1856,2022-09-04,242.63
PI1857,2022-09-04,76.04
PI1858,2022-09-04,233.83
PI1859,2022-09-04,233.68
PI1861,2022-09-04,235.11
PI1866,2022-09-04,135.95
PI1914,2022-09-04,206.37
PI1916,2022-09-04,200.91
PI1920,2022-09-04,262.91
PI1945,2022-09-04,250.41
PI1963,2022-09-04,164.09
PI1978,2022-09-04,374.87
PI1987,2022-09-04,174.56
PI1989,2022-09-04,202.48
PI1991,2022-09-04,159.06
PI2000,2022-09-04,186.21
PI2002,2022-09-04,147.06
PI2012,2022-09-04,149.53
PI2040,2022-09-04,262.17
PI2046,2022-09-04,119.08
PI2049,2022-09-04,165.93
PI2059,2022-09-04,189.51
PI2066,2022-09-04,190.17
PI2084,2022-09-04,171.7
PI2096,2022-09-04,273.14
PI2126,2022-09-04,245.43
PI2129,2022-09-04,175.5
PI2142,2022-09-04,202.35
PI2151,2022-09-04,186.26
PI2156,2022-09-04,164.51
PI2157,2022-09-04,163.18
PI2161,2022-09-04,236.4
PI2164,2022-09-04,191.52
PI2180,2022-09-04,113.36
PI2185,2022-09-04,231.48
PI2187,2022-09-04,123.05
PI2193,2022-09-04,33.85
PI2211,2022-09-04,288.43
PI2244,2022-09-04,343.18
PI2253,2022-09-04,261.23
PI2273,2022-09-04,221.19
PI2295,2022-09-04,182.85
PI2299,2022-09-04,266.82
PI2301,2022-09-04,108.43
PI2303,2022-09-04,234.05
PI2305,2022-09-04,225.33
PI2335,2022-09-04,187.84
PI2356,2022-09-04,259.18
PI2361,2022-09-04,294.68
PI2411,2022-09-04,164.51
PI2422,2022-09-04,145.27
PI2427,2022-09-04,97.05
PI2435,2022-09-04,238.06
PI2438,2022-09-04,212.13
PI2452,2022-09-04,161.64
PI2470,2022-09-04,239.9
PI2472,2022-09-04,225.92
PI2475,2022-09-04,267.65
PI2494,2022-09-04,99.97
PI2505,2022-09-04,92.74
PI2517,2022-09-04,221.89
PI2524,2022-09-04,257.23
PI2529,2022-09-04,252.34
PI2536,2022-09-04,213.12
PI2554,2022-09-04,140.66
PI2576,2022-09-04,138.41
PI2592,2022-09-04,187.45
PI2614,2022-09-04,156.51
PI2625,2022-09-04,200.37
PI2656,2022-09-04,272.64
PI2671,2022-09-04,209.61
PI2681,2022-09-04,87.24
PI2685,2022-09-04,167.66
PI2689,2022-09-04,175.47
PI2697,2022-09-04,94.59
PI2707,2022-09-04,379.78
PI2711,2022-09-04,110.91
PI2714,2022-09-04,139.37
PI2732,2022-09-04,139.66
PI2733,2022-09-04,129.9
PI2741,2022-09-04,151.39
PI2760,2022-09-04,93.97
PI2764,2022-09-04,220.31
PI2774,2022-09-04,191.06
PI2806,2022-09-04,219.44
PI2832,2022-09-04,233.94
PI2847,2022-09-04,217.26
PI2857,2022-09-04,159.18
PI2862,2022-09-04,289.67
PI2880,2022-09-04,172.8
PI2881,2022-09-04,185.08
PI2903,2022-09-04,228.89
PI2934,2022-09-04,290.5
PI2949,2022-09-04,237.59
PI2953,2022-09-04,213.41
PI2958,2022-09-04,128.19
PI2968,2022-09-04,227.61
PI2998,2022-09-04,148.37
PI0010,2022-09-18,163.93
PI0018,2022-09-18,227.92
PI0038,2022-09-18,113.22
PI0045,2022-09-18,267.31
PI0052,2022-09-18,241.61
PI0059,2022-09-18,127.2
PI0075,2022-09-18,205.14
PI0088,2022-09-18,204.46
PI0089,2022-09-18,263.9
PI0091,2022-09-18,190.72
PI0100,2022-09-18,138.56
PI0104,2022-09-18,177.36
PI0140,2022-09-18,226.66
PI0142,2022-09-18,159.7
PI0156,2022-09-18,281.49
PI0164,2022-09-18,184.95
PI0185,2022-09-18,88.44
PI0187,2022-09-18,227.87
PI0192,2022-09-18,104.71
PI0207,2022-09-18,211.74
PI0209,2022-09-18,228.19
PI0217,2022-09-18,154.35
PI0249,2022-09-18,159.7
PI0289,2022-09-18,224.02
PI0290,2022-09-18,345.14
PI0298,2022-09-18,99.89
PI0333,2022-09-18,250.86
PI0338,2022-09-18,139.41
PI0344,2022-09-18,189.5
PI0359,2022-09-18,86.39
PI0384,2022-09-18,247.02
PI0386,2022-09-18,128.03
PI0397,2022-09-18,269.5
PI0400,2022-09-18,79.04
PI0402,2022-09-18,162.16
PI0410,2022-09-18,349.73
PI0417,2022-09-18,294.1
PI0458,2022-09-18,154.87
PI0468,2022-09-18,221.21
PI0498,2022-09-18,330.11
PI0503,2022-09-18,184.06
PI0508,2022-09-18,292.13
PI0543,2022-09-18,113.7
PI0557,2022-09-18,313.27
PI0594,2022-09-18,226.85
PI0608,2022-09-18,260.52
PI0619,2022-09-18,141.84
PI0622,2022-09-18,209.38
PI0637,2022-09-18,227.18
PI0656,2022-09-18,260.89
PI0661,2022-09-18,107.18
PI0691,2022-09-18,169.79
PI0692,2022-09-18,156.77
PI0719,2022-09-18,117.46
PI0723,2022-09-18,107.17
PI0726,2022-09-18,200.66
PI0733,2022-09-18,163.99
PI0735,2022-09-18,361.35
PI0748,2022-09-18,171.51
PI0756,2022-09-18,239.43
PI0759,2022-09-18,149.28
PI0785,2022-09-18,131.07
PI0786,2022-09-18,238.26
PI0813,2022-09-18,94.83
PI0821,2022-09-18,300.29
PI0825,2022-09-18,110.49
PI0829,2022-09-18,178.16
PI0839,2022-09-18,140.45
PI0859,2022-09-18,174.34
PI0863,2022-09-18,164.9
PI0901,2022-09-18,166.26
PI0903,2022-09-18,193.76
PI0937,2022-09-18,193.08
PI0953,2022-09-18,233.17
PI0963,2022-09-18,192.17
PI0990,2022-09-18,386.17
PI0991,2022-09-18,218.17
PI1004,2022-09-18,283.96
PI1010,2022-09-18,172.5
PI1016,2022-09-18,113.49
PI1019,2022-09-18,168.51
PI1034,2022-09-18,277.59
PI1039,2022-09-18,240.09
PI1056,2022-09-18,188.76
PI1107,2022-09-18,129.59
PI1112,2022-09-18,294.68
PI1173,2022-09-18,212.05
PI1178,2022-09-18,299.44
PI1180,2022-09-18,185.16
PI1187,2022-09-18,271.88
PI1192,2022-09-18,147.36
PI1196,2022-09-18,129.14
PI1214,2022-09-18,154.16
PI1228,2022-09-18,248.1
PI1238,2022-09-18,62.85
PI1260,2022-09-18,262.62
PI1261,2022-09-18,236.55
PI1275,2022-09-18,158.45
PI1280,2022-09-18,182.75
PI1303,2022-09-18,72.04
PI1316,2022-09-18,189.08
PI1328,2022-09-18,192
PI1329,2022-09-18,205.25
PI1339,2022-09-18,274.62
PI1350,2022-09-18,159.73
PI1354,2022-09-18,247.12
PI1361,2022-09-18,204.24
PI1376,2022-09-18,139.68
PI1385,2022-09-18,145.95
PI1387,2022-09-18,175.52
PI1389,2022-09-18,325.12
PI1398,2022-09-18,236.01
PI1403,2022-09-18,203.2
PI1405,2022-09-18,168.51
PI1427,2022-09-18,218.08
PI1430,2022-09-18,255.21
PI1441,2022-09-18,278.29
PI1480,2022-09-18,235.39
PI1483,2022-09-18,256.25
PI1495,2022-09-18,156.11
PI1496,2022-09-18,200.87
PI1519,2022-09-18,175.36
PI1549,2022-09-18,192.63
PI1551,2022-09-18,105.16
PI1566,2022-09-18,267
PI1567,2022-09-18,218.57
PI1573,2022-09-18,117.23
PI1609,2022-09-18,215.11
PI1624,2022-09-18,181.1
PI1629,2022-09-18,143.05
PI1633,2022-09-18,264.99
PI1642,2022-09-18,190.3
PI1656,2022-09-18,198.1
PI1678,2022-09-18,271.17
PI1679,2022-09-18,297.16
PI1683,2022-09-18,124.95
PI1709,2022-09-18,297.01
PI1710,2022-09-18,185.28
PI1727,2022-09-18,224.23
PI1735,2022-09-18,204.26
PI1756,2022-09-18,111.67
PI1779,2022-09-18,277.66
PI1800,2022-09-18,155.98
PI1845,2022-09-18,292.45
PI1856,2022-09-18,85.99
PI1857,2022-09-18,132.65
PI1858,2022-09-18,161.98
PI1859,2022-09-18,193.9
PI1863,2022-09-18,176.88
PI1866,2022-09-18,149.68
PI1898,2022-09-18,206.6
PI1914,2022-09-18,322.85
PI1916,2022-09-18,156.67
PI1918,2022-09-18,263.22
PI1920,2022-09-18,128.81
PI1945,2022-09-18,303.79
PI1963,2022-09-18,271.32
PI1978,2022-09-18,321.62
PI1987,2022-09-18,155.76
PI1989,2022-09-18,122.54
PI1991,2022-09-18,138.66
PI2000,2022-09-18,252.77
PI2002,2022-09-18,238.26
PI2012,2022-09-18,216.97
PI2040,2022-09-18,265.83
PI2046,2022-09-18,136.86
PI2049,2022-09-18,213.77
PI2059,2022-09-18,162.53
PI2084,2022-09-18,126.1
PI2096,2022-09-18,131.72
PI2120,2022-09-18,129.21
PI2126,2022-09-18,292.93
PI2129,2022-09-18,148.64
PI2142,2022-09-18,275.08
PI2151,2022-09-18,182.55
PI2156,2022-09-18,110.98
PI2161,2022-09-18,155.62
PI2164,2022-09-18,158.68
PI2180,2022-09-18,106.91
PI2185,2022-09-18,277.48
PI2187,2022-09-18,179.92
PI2193,2022-09-18,129.96
PI2211,2022-09-18,310.9
PI2232,2022-09-18,179.44
PI2244,2022-09-18,203.89
PI2253,2022-09-18,105.44
PI2273,2022-09-18,285.93
PI2274,2022-09-18,153.63
PI2292,2022-09-18,119.15
PI2299,2022-09-18,209.94
PI2301,2022-09-18,123.02
PI2303,2022-09-18,155.17
PI2305,2022-09-18,133.58
PI2335,2022-09-18,165.69
PI2356,2022-09-18,195.42
PI2411,2022-09-18,254.05
PI2419,2022-09-18,120.52
PI2422,2022-09-18,197.86
PI2427,2022-09-18,179.73
PI2435,2022-09-18,273.71
PI2438,2022-09-18,202.56
PI2452,2022-09-18,210.55
PI2470,2022-09-18,353.08
PI2472,2022-09-18,270.6
PI2475,2022-09-18,212.77
PI2494,2022-09-18,198.53
PI2505,2022-09-18,169.11
PI2517,2022-09-18,279.1
PI2524,2022-09-18,166.21
PI2536,2022-09-18,119.42
PI2554,2022-09-18,145.3
PI2592,2022-09-18,251.86
PI2614,2022-09-18,292.22
PI2625,2022-09-18,0
PI2626,2022-09-18,218.4
PI2639,2022-09-18,285.87
PI2656,2022-09-18,231.57
PI2671,2022-09-18,140.99
PI2681,2022-09-18,133
PI2685,2022-09-18,152.76
PI2689,2022-09-18,162.74
PI2696,2022-09-18,127.24
PI2697,2022-09-18,140.67
PI2707,2022-09-18,237.2
PI2711,2022-09-18,187.96
PI2714,2022-09-18,224.77
PI2732,2022-09-18,195.87
PI2733,2022-09-18,256.26
PI2741,2022-09-18,169.83
PI2760,2022-09-18,138.15
PI2764,2022-09-18,296.42
PI2774,2022-09-18,173.47
PI2806,2022-09-18,230.88
PI2832,2022-09-18,132.67
PI2847,2022-09-18,152.33
PI2857,2022-09-18,257.5
PI2862,2022-09-18,166.73
PI2880,2022-09-18,225.38
PI2881,2022-09-18,109.64
PI2903,2022-09-18,212.4
PI2934,2022-09-18,156.24
PI2949,2022-09-18,123.51
PI2953,2022-09-18,276.98
PI2958,2022-09-18,103.69
PI2968,2022-09-18,309.79
PI2998,2022-09-18,209.32
PI0010,2022-10-02,168.22
PI0018,2022-10-02,217.63
PI0038,2022-10-02,134.05
PI0045,2022-10-02,364.62
PI0052,2022-10-02,207.83
PI0059,2022-10-02,133.42
PI0075,2022-10-02,236.87
PI0088,2022-10-02,115.3
PI0089,2022-10-02,332.01
PI0091,2022-10-02,188.8
PI0100,2022-10-02,89.62
PI0104,2022-10-02,290.29
PI0106,2022-10-02,288.29
PI0142,2022-10-02,164.05
PI0156,2022-10-02,210.91
PI0164,2022-10-02,136.23
PI0187,2022-10-02,155.19
