ID,FINYEAR,CODE1,CODE2,CODE3,CODE4,CODE5,CODE6,CODE7,CODE8,AMT1,AMT2,AMT3,AMT4,AMT5,AMT6,AMT7,AMT8
PI1712,2023,SA12,SA21,,,,,,,04131,01500,,,,,,
PI1715,2023,SA12,SA16,SA18,SA17,,,,,07862,06895,08000,01000,,,,
PI1718,2023,SA12,SA21,,,,,,,08262,01500,,,,,,
PI1719,2023,SA12,SA16,,,,,,,07462,06895,,,,,,
PI1720,2023,SA13,SA16,,,,,,,00375,01687,,,,,,
PI1721,2023,SA12,,,,,,,,08262,,,,,,,
PI1724,2023,SA12,SA05,,,,,,,08262,01000,,,,,,
PI1725,2023,SA14,SA12,SA06,SA21,,,,,01980,07462,01500,01500,,,,
PI1727,2023,SA12,SA13,SA06,SA16,,,,,07862,01500,02500,05845,,,,
PI1733,2023,SA12,SA13,SA06,SA16,,,,,08262,01500,02200,02145,,,,
PI1735,2023,SA14,,,,,,,,20284,,,,,,,
PI1737,2023,SA12,SA16,SA18,,,,,,07862,06895,08000,,,,,
PI1746,2023,SA14,SA12,,,,,,,06432,07462,,,,,,
PI1747,2023,SA14,SA12,,,,,,,05442,07462,,,,,,
PI1749,2023,SA20,SA14,SA23,SA12,SA13,SA06,SA16,,02000,01980,01000,08262,01500,02000,03845,
PI1756,2023,SA12,,,,,,,,07462,,,,,,,
PI1757,2023,SA12,SA21,,,,,,,07862,01500,,,,,,
PI1758,2023,SA14,,,,,,,,06928,,,,,,,
PI1762,2023,SA12,,,,,,,,04131,,,,,,,
PI1763,2023,SA04,,,,,,,,11945,,,,,,,
PI1764,2023,SA14,,,,,,,,07422,,,,,,,
PI1767,2023,SA14,,,,,,,,06761,,,,,,,
PI1769,2023,SA14,,,,,,,,08910,,,,,,,
PI1770,2023,SA13,SA16,SA19,,,,,,01500,06345,04012,,,,,
PI1773,2023,SA01,SA12,,,,,,,00193,04131,,,,,,
PI1774,2023,SA20,SA12,SA05,,,,,,02000,08262,01000,,,,,
PI1777,2023,SA14,SA16,,,,,,,01980,06895,,,,,,
PI1779,2023,SA14,SA16,SA19,,,,,,01979,08619,08048,,,,,
PI1780,2023,SA12,,,,,,,,07862,,,,,,,
PI1781,2023,SA14,,,,,,,,07422,,,,,,,
PI1782,2023,SA14,SA12,,,,,,,07422,07462,,,,,,
PI1783,2023,SA12,SA04,,,,,,,07862,08367,,,,,,
PI1784,2023,SA12,SA05,SA21,,,,,,08262,01000,01500,,,,,
PI1785,2023,SA23,SA12,,,,,,,01000,07462,,,,,,
PI1788,2023,SA03,,,,,,,,01100,,,,,,,
PI1791,2023,SA01,SA16,,,,,,,01550,01245,,,,,,
PI1792,2023,SA14,SA13,SA16,SA17,SA19,,,,05937,01500,09480,01000,08057,,,
PI1793,2023,SA14,SA12,,,,,,,07422,07862,,,,,,
PI1795,2023,SA12,,,,,,,,07462,,,,,,,
PI1799,2023,SA14,SA12,SA06,,,,,,00990,03931,01250,,,,,
PI1800,2023,SA14,,,,,,,,13522,,,,,,,
PI1803,2023,SA14,SA12,,,,,,,00990,03931,,,,,,
PI1804,2023,SA14,SA12,,,,,,,03711,04131,,,,,,
PI1805,2023,SA03,,,,,,,,01137,,,,,,,
PI1809,2023,SA14,SA13,SA16,SA18,,,,,01980,00750,06845,08000,,,,
PI1811,2023,SA14,,,,,,,,10142,,,,,,,
PI1812,2023,SA12,,,,,,,,07462,,,,,,,
PI1814,2023,SA15,SA14,,,,,,,01000,19926,,,,,,
PI1818,2023,SA14,,,,,,,,06928,,,,,,,
PI1820,2023,SA12,SA04,,,,,,,02200,02349,,,,,,
PI1822,2023,SA03,,,,,,,,01137,,,,,,,
PI1824,2023,SA14,SA12,SA13,SA06,SA16,,,,01980,08262,01500,01000,06145,,,
PI1825,2023,SA14,SA12,,,,,,,05442,07862,,,,,,
PI1827,2023,SA14,SA12,SA16,SA17,SA19,,,,01980,03731,08619,01000,08045,,,
PI1833,2023,SA12,,,,,,,,07862,,,,,,,
PI1834,2023,SA14,,,,,,,,05442,,,,,,,
PI1836,2023,SA03,,,,,,,,02274,,,,,,,
PI1839,2023,SA04,,,,,,,,13320,,,,,,,
PI1841,2023,SA12,,,,,,,,07862,,,,,,,
PI1842,2023,SA12,SA16,,,,,,,08160,01623,,,,,,
PI1844,2023,SA14,SA03,,,,,,,01833,00550,,,,,,
PI1845,2023,SA14,,,,,,,,12221,,,,,,,
PI1846,2023,SA14,SA12,SA06,,,,,,00990,03731,01250,,,,,
PI1847,2023,SA13,SA16,SA17,SA19,,,,,00750,10342,01000,08038,,,,
PI1848,2023,SA20,SA12,,,,,,,02000,08262,,,,,,
PI1851,2023,SA13,SA16,SA04,,,,,,01500,05617,10799,,,,,
PI1855,2023,SA12,,,,,,,,07462,,,,,,,
PI1856,2023,SA14,SA04,,,,,,,04454,01137,,,,,,
PI1857,2023,SA15,SA14,SA12,,,,,,19138,02902,06530,,,,,
PI1858,2023,SA12,SA05,,,,,,,08262,01000,,,,,,
PI1859,2023,SA14,,,,,,,,20284,,,,,,,
PI1860,2023,SA13,SA16,SA18,,,,,,00750,06545,08000,,,,,
PI1861,2023,SA12,,,,,,,,07862,,,,,,,
PI1863,2023,SA14,SA13,SA16,SA17,,,,,05655,00562,06033,01000,,,,
PI1865,2023,SA14,SA12,,,,,,,05442,07462,,,,,,
PI1866,2023,SA14,SA12,SA13,SA16,,,,,01979,07462,01500,04776,,,,
PI1868,2023,SA15,SA16,,,,,,,21133,05245,,,,,,
PI1869,2023,SA04,,,,,,,,05959,,,,,,,
PI1870,2023,SA12,,,,,,,,07462,,,,,,,
PI1871,2023,SA12,,,,,,,,07862,,,,,,,
PI1879,2023,SA20,SA12,,,,,,,02000,08262,,,,,,
PI1881,2023,SA14,,,,,,,,01980,,,,,,,
PI1882,2023,SA14,SA12,,,,,,,02965,03931,,,,,,
PI1883,2023,SA12,,,,,,,,08262,,,,,,,
PI1884,2023,SA04,,,,,,,,11954,,,,,,,
PI1887,2023,SA14,SA12,SA06,,,,,,01980,07462,02500,,,,,
PI1892,2023,SA13,SA16,SA17,,,,,,00750,10342,01000,,,,,
PI1896,2023,SA14,,,,,,,,20284,,,,,,,
PI1898,2023,SA12,,,,,,,,07862,,,,,,,
PI1905,2023,SA12,,,,,,,,07462,,,,,,,
PI1906,2023,SA12,SA21,,,,,,,08262,01500,,,,,,
PI1907,2023,SA14,,,,,,,,01980,,,,,,,
PI1910,2023,SA14,SA12,,,,,,,01980,07462,,,,,,
PI1911,2023,SA20,SA12,SA06,,,,,,02000,08262,02000,,,,,
PI1912,2023,SA12,,,,,,,,07462,,,,,,,
PI1913,2023,SA12,SA16,SA18,SA17,,,,,07462,06895,05506,01000,,,,
PI1914,2023,SA14,,,,,,,,18356,,,,,,,
PI1915,2023,SA14,,,,,,,,20036,,,,,,,
PI1916,2023,SA15,,,,,,,,32860,,,,,,,
PI1918,2023,SA14,SA16,,,,,,,01980,03445,,,,,,
PI1920,2023,SA02,SA12,SA21,,,,,,00794,07862,01500,,,,,
PI1921,2023,SA14,,,,,,,,05442,,,,,,,
PI1924,2023,SA14,,,,,,,,03216,,,,,,,
PI1926,2023,SA14,,,,,,,,01980,,,,,,,
PI1928,2023,SA12,,,,,,,,07462,,,,,,,
PI1929,2023,SA14,SA12,SA06,,,,,,01980,07862,00756,,,,,
PI1930,2023,SA12,,,,,,,,07462,,,,,,,
PI1931,2023,SA14,SA16,SA17,,,,,,05938,06895,01000,,,,,
PI1933,2023,SA06,SA04,,,,,,,02500,05808,,,,,,
PI1935,2023,SA12,SA13,SA06,SA16,,,,,07862,01500,01371,02345,,,,
PI1938,2023,SA03,,,,,,,,09096,,,,,,,
PI1941,2023,SA12,SA06,SA16,,,,,,07862,00400,02945,,,,,
PI1945,2023,SA12,SA05,,,,,,,09658,01000,,,,,,
PI1947,2023,SA12,,,,,,,,08262,,,,,,,
PI1951,2023,SA14,SA13,SA16,SA18,,,,,01980,01500,06895,08000,,,,
PI1956,2023,SA14,,,,,,,,20284,,,,,,,
PI1960,2023,SA14,,,,,,,,01980,,,,,,,
PI1961,2023,SA16,SA18,,,,,,,06895,04813,,,,,,
PI1963,2023,SA02,SA14,SA16,,,,,,02042,01980,01445,,,,,
PI1964,2023,SA14,,,,,,,,16858,,,,,,,
PI1965,2023,SA14,,,,,,,,20284,,,,,,,
PI1967,2023,SA12,SA21,,,,,,,08262,01500,,,,,,
PI1969,2023,SA14,SA12,,,,,,,05442,03731,,,,,,
PI1972,2023,SA12,,,,,,,,08262,,,,,,,
PI1977,2023,SA14,,,,,,,,20284,,,,,,,
PI1978,2023,SA12,SA13,SA06,SA16,,,,,07462,00750,02500,03745,,,,
PI1980,2023,SA14,SA12,SA13,SA16,,,,,01979,07862,00750,06895,,,,
PI1981,2023,SA01,SA14,,,,,,,00352,01980,,,,,,
PI1982,2023,SA12,SA13,SA16,SA19,,,,,08262,01500,07931,08057,,,,
PI1984,2023,SA02,SA12,SA16,SA21,,,,,00630,07862,06895,01500,,,,
PI1985,2023,SA12,,,,,,,,07462,,,,,,,
PI1986,2023,SA14,SA12,SA06,SA16,,,,,01980,07462,03000,06895,,,,
PI1987,2023,SA14,SA13,SA16,,,,,,04824,00750,03448,,,,,
PI1988,2023,SA14,SA13,SA16,SA17,SA19,,,,01980,01500,06895,01000,08057,,,
PI1989,2023,SA14,SA23,SA12,,,,,,01980,01000,07862,,,,,
PI1991,2023,SA12,SA16,SA18,,,,,,07462,06895,05396,,,,,
PI1993,2023,SA14,SA13,SA16,,,,,,01980,01500,05345,,,,,
PI1996,2023,SA12,,,,,,,,07862,,,,,,,
PI1997,2023,SA14,,,,,,,,06928,,,,,,,
PI1998,2023,SA14,,,,,,,,20284,,,,,,,
PI2000,2023,SA12,,,,,,,,08262,,,,,,,
PI2002,2023,SA14,,,,,,,,07422,,,,,,,
PI2006,2023,SA12,,,,,,,,03931,,,,,,,
PI2007,2023,SA14,,,,,,,,40072,,,,,,,
PI2012,2023,SA12,SA05,,,,,,,08262,01000,,,,,,
PI2013,2023,SA12,SA16,SA18,SA17,,,,,07462,06895,06506,01000,,,,
PI2014,2023,SA14,,,,,,,,05940,,,,,,,
PI2015,2023,SA12,SA06,,,,,,,07462,02500,,,,,,
PI2019,2023,SA13,SA16,SA18,SA17,,,,,01500,07757,01285,01000,,,,
PI2022,2023,SA14,,,,,,,,03958,,,,,,,
PI2025,2023,SA12,SA05,,,,,,,08262,01000,,,,,,
PI2029,2023,SA14,SA12,,,,,,,07422,07862,,,,,,
PI2031,2023,SA14,SA12,SA06,,,,,,01980,08262,02500,,,,,
PI2035,2023,SA12,SA13,SA16,,,,,,07462,01500,06895,,,,,
PI2038,2023,SA14,SA16,,,,,,,00743,03448,,,,,,
PI2040,2023,SA16,,,,,,,,06033,,,,,,,
PI2041,2023,SA01,SA12,SA06,,,,,,01550,07940,00356,,,,,
PI2042,2023,SA14,,,,,,,,07916,,,,,,,
PI2044,2023,SA14,SA21,,,,,,,01980,01500,,,,,,
PI2046,2023,SA12,,,,,,,,07462,,,,,,,
PI2047,2023,SA14,SA12,,,,,,,01980,07862,,,,,,
PI2048,2023,SA12,,,,,,,,07462,,,,,,,
PI2049,2023,SA14,SA12,SA21,,,,,,05442,07862,01500,,,,,
PI2054,2023,SA14,,,,,,,,01980,,,,,,,
PI2058,2023,SA12,SA13,SA06,SA16,,,,,08262,01500,01500,03845,,,,
PI2059,2023,SA04,,,,,,,,05817,,,,,,,
PI2062,2023,SA14,,,,,,,,04109,,,,,,,
PI2063,2023,SA14,,,,,,,,05195,,,,,,,
PI2064,2023,SA03,,,,,,,,02274,,,,,,,
PI2065,2023,SA14,,,,,,,,01980,,,,,,,
PI2066,2023,SA14,,,,,,,,10392,,,,,,,
PI2067,2023,SA14,,,,,,,,03285,,,,,,,
PI2068,2023,SA02,SA12,SA06,,,,,,02122,08262,02200,,,,,
PI2076,2023,SA14,,,,,,,,02969,,,,,,,
PI2078,2023,SA03,,,,,,,,11370,,,,,,,
PI2079,2023,SA14,,,,,,,,01980,,,,,,,
PI2083,2023,SA14,SA12,SA13,SA16,,,,,01486,03731,01500,04345,,,,
PI2084,2023,SA14,SA12,,,,,,,02078,07862,,,,,,
PI2087,2023,SA14,SA12,,,,,,,04156,07462,,,,,,
PI2090,2023,SA14,,,,,,,,20284,,,,,,,
PI2091,2023,SA12,SA05,,,,,,,07416,01000,,,,,,
PI2093,2023,SA12,SA21,,,,,,,07862,01500,,,,,,
PI2095,2023,SA12,SA21,,,,,,,07862,01500,,,,,,
PI2096,2023,SA14,SA16,SA17,,,,,,04948,06895,01000,,,,,
PI2099,2023,SA12,SA16,SA18,SA17,,,,,07862,07757,06062,01000,,,,
PI2101,2023,SA14,,,,,,,,12368,,,,,,,
PI2102,2023,SA14,,,,,,,,02721,,,,,,,
PI2105,2023,SA04,,,,,,,,05975,,,,,,,
PI2106,2023,SA14,SA16,,,,,,,01979,03122,,,,,,
PI2107,2023,SA03,,,,,,,,10233,,,,,,,
PI2108,2023,SA14,SA16,,,,,,,01320,06895,,,,,,
PI2111,2023,SA16,,,,,,,,05306,,,,,,,
PI2115,2023,SA14,SA12,,,,,,,01188,08262,,,,,,
PI2116,2023,SA12,,,,,,,,08262,,,,,,,
PI2119,2023,SA12,SA21,,,,,,,07862,01500,,,,,,
PI2120,2023,SA12,,,,,,,,08262,,,,,,,
PI2121,2023,SA12,,,,,,,,07462,,,,,,,
PI2122,2023,SA12,SA13,SA06,SA16,,,,,07462,01500,02500,05445,,,,
PI2123,2023,SA12,,,,,,,,07462,,,,,,,
PI2125,2023,SA12,SA13,SA06,SA16,,,,,07862,01500,02500,01945,,,,
PI2126,2023,SA12,SA13,SA16,,,,,,07862,01500,02345,,,,,
PI2129,2023,SA16,SA17,,,,,,,06895,01000,,,,,,
PI2130,2023,SA12,,,,,,,,07462,,,,,,,
PI2131,2023,SA12,SA13,SA06,SA16,,,,,07462,01500,02500,02945,,,,
PI2135,2023,SA15,SA12,,,,,,,20000,07862,,,,,,
PI2140,2023,SA12,,,,,,,,07462,,,,,,,
PI2142,2023,SA14,SA13,SA16,SA18,,,,,01980,01500,06895,08000,,,,
PI2143,2023,SA12,SA16,SA18,,,,,,08262,06845,08000,,,,,
PI2144,2023,SA15,SA01,SA14,SA16,SA17,,,,12000,00862,01980,06895,01000,,,
PI2148,2023,SA12,,,,,,,,08262,,,,,,,
PI2151,2023,SA12,SA21,,,,,,,07862,01500,,,,,,
PI2153,2023,SA14,SA12,,,,,,,07422,07462,,,,,,
PI2155,2023,SA14,,,,,,,,10142,,,,,,,
PI2156,2023,SA14,,,,,,,,20284,,,,,,,
PI2157,2023,SA12,,,,,,,,03731,,,,,,,
PI2159,2023,SA14,,,,,,,,04948,,,,,,,
PI2160,2023,SA12,,,,,,,,07462,,,,,,,
PI2161,2023,SA12,SA21,,,,,,,08262,01500,,,,,,
PI2163,2023,SA04,,,,,,,,14652,,,,,,,
PI2164,2023,SA14,SA13,SA16,SA18,,,,,01979,00750,08174,08000,,,,
PI2165,2023,SA14,,,,,,,,20284,,,,,,,
PI2167,2023,SA16,,,,,,,,01945,,,,,,,
PI2169,2023,SA13,SA16,,,,,,,01500,06895,,,,,,
PI2173,2023,SA14,SA16,,,,,,,01980,02645,,,,,,
PI2177,2023,SA12,,,,,,,,07862,,,,,,,
PI2180,2023,SA24,SA13,SA16,,,,,,00500,01500,03045,,,,,
PI2181,2023,SA22,,,,,,,,03335,,,,,,,
PI2182,2023,SA12,,,,,,,,07862,,,,,,,
PI2183,2023,SA12,SA16,SA18,,,,,,08262,06895,08000,,,,,
PI2185,2023,SA12,SA13,SA16,SA19,,,,,07862,00750,08619,08057,,,,
PI2187,2023,SA12,,,,,,,,08262,,,,,,,
PI2190,2023,SA14,,,,,,,,20284,,,,,,,
PI2192,2023,SA14,,,,,,,,05196,,,,,,,
PI2193,2023,SA01,SA12,,,,,,,01550,08262,,,,,,
PI2195,2023,SA12,SA05,,,,,,,08262,01000,,,,,,
PI2198,2023,SA14,,,,,,,,01980,,,,,,,
PI2199,2023,SA03,,,,,,,,04548,,,,,,,
PI2200,2023,SA14,SA13,SA16,,,,,,00496,01500,06033,,,,,
PI2204,2023,SA14,SA13,SA16,,,,,,06928,01500,04599,,,,,
PI2205,2023,SA16,SA18,,,,,,,07757,08000,,,,,,
PI2207,2023,SA01,SA14,,,,,,,01550,07422,,,,,,
PI2208,2023,SA12,SA21,,,,,,,08262,01500,,,,,,
PI2209,2023,SA14,SA12,,,,,,,07422,07862,,,,,,
PI2210,2023,SA14,,,,,,,,02721,,,,,,,
PI2211,2023,SA13,SA16,SA18,SA17,,,,,00750,05171,08000,01000,,,,
PI2212,2023,SA02,SA14,SA13,SA16,SA17,,,,00087,11874,01500,06033,01000,,,
PI2213,2023,SA14,SA12,SA16,SA17,SA19,,,,01980,07862,06895,01000,08031,,,
PI2214,2023,SA12,SA13,SA06,SA16,SA21,,,,07862,01500,02500,05145,01500,,,
PI2215,2023,SA14,,,,,,,,01980,,,,,,,
PI2216,2023,SA12,,,,,,,,07462,,,,,,,
PI2219,2023,SA12,,,,,,,,08262,,,,,,,
PI2220,2023,SA03,,,,,,,,04507,,,,,,,
PI2222,2023,SA12,,,,,,,,07862,,,,,,,
PI2225,2023,SA12,SA05,,,,,,,04131,00500,,,,,,
PI2228,2023,SA14,,,,,,,,06432,,,,,,,
PI2229,2023,SA01,,,,,,,,00375,,,,,,,
PI2232,2023,SA12,SA13,SA06,SA16,,,,,07462,01500,02171,03445,,,,
PI2235,2023,SA12,,,,,,,,07462,,,,,,,
PI2236,2023,SA16,,,,,,,,06895,,,,,,,
PI2237,2023,SA14,SA12,SA21,,,,,,05442,07862,01500,,,,,
PI2240,2023,SA12,,,,,,,,08262,,,,,,,
PI2241,2023,SA12,SA06,SA16,SA21,,,,,08262,00861,00745,01500,,,,
PI2243,2023,SA12,,,,,,,,07862,,,,,,,
PI2244,2023,SA14,,,,,,,,40072,,,,,,,
PI2247,2023,SA14,,,,,,,,05442,,,,,,,
PI2248,2023,SA12,SA06,,,,,,,08262,02500,,,,,,
PI2252,2023,SA14,SA12,SA16,SA18,SA21,,,,01980,08262,06895,07596,01500,,,
PI2253,2023,SA14,,,,,,,,40072,,,,,,,
PI2254,2023,SA14,,,,,,,,20284,,,,,,,
PI2255,2023,SA14,,,,,,,,10142,,,,,,,
PI2256,2023,SA12,SA13,SA16,,,,,,07862,01500,04845,,,,,
PI2257,2023,SA14,,,,,,,,07422,,,,,,,
PI2258,2023,SA14,SA16,,,,,,,01980,04745,,,,,,
PI2262,2023,SA14,SA13,SA16,SA17,,,,,06434,01125,05171,01000,,,,
PI2266,2023,SA02,SA12,SA13,SA16,,,,,01734,08262,01500,03945,,,,
PI2267,2023,SA14,,,,,,,,20284,,,,,,,
PI2269,2023,SA14,,,,,,,,01980,,,,,,,
PI2273,2023,SA12,,,,,,,,08262,,,,,,,
PI2274,2023,SA01,SA12,,,,,,,01550,08262,,,,,,
PI2277,2023,SA14,,,,,,,,20284,,,,,,,
PI2278,2023,SA14,,,,,,,,02970,,,,,,,
PI2279,2023,SA14,SA13,SA16,,,,,,00248,00562,02585,,,,,
PI2280,2023,SA14,SA12,,,,,,,05442,07862,,,,,,
PI2282,2023,SA14,,,,,,,,01979,,,,,,,
PI2285,2023,SA14,,,,,,,,20075,,,,,,,
PI2290,2023,SA14,SA12,SA13,SA06,SA16,SA17,,,01980,07462,01500,03000,08619,01000,,
PI2292,2023,SA12,SA13,SA16,SA21,,,,,03931,00750,02073,00750,,,,
PI2295,2023,SA12,SA16,SA17,SA19,,,,,08262,08619,01000,08034,,,,
PI2296,2023,SA13,SA16,,,,,,,01500,01712,,,,,,
PI2298,2023,SA12,SA16,SA17,SA19,,,,,07862,07332,01000,08057,,,,
PI2299,2023,SA14,SA13,SA16,SA18,,,,,01980,01500,06895,08000,,,,
PI2301,2023,SA14,,,,,,,,06468,,,,,,,
PI2303,2023,SA12,,,,,,,,07462,,,,,,,
PI2305,2023,SA13,SA16,SA18,SA17,,,,,01500,06895,08000,01000,,,,
PI2306,2023,SA01,SA12,,,,,,,00482,08262,,,,,,
PI2307,2023,SA01,,,,,,,,01506,,,,,,,
PI2308,2023,SA01,SA12,,,,,,,01510,08262,,,,,,
PI2309,2023,SA13,SA16,SA19,,,,,,00750,06845,08036,,,,,
PI2314,2023,SA14,,,,,,,,04609,,,,,,,
PI2317,2023,SA12,,,,,,,,08262,,,,,,,
PI2322,2023,SA12,SA16,,,,,,,06397,05172,,,,,,
PI2323,2023,SA01,SA12,,,,,,,00263,08262,,,,,,
PI2324,2023,SA14,SA12,,,,,,,05442,07862,,,,,,
PI2325,2023,SA12,SA06,,,,,,,07462,02200,,,,,,
PI2327,2023,SA14,,,,,,,,02970,,,,,,,
PI2331,2023,SA12,SA05,,,,,,,08262,01000,,,,,,
PI2335,2023,SA15,SA14,SA16,,,,,,28000,01980,03545,,,,,
PI2336,2023,SA12,,,,,,,,07462,,,,,,,
PI2341,2023,SA14,,,,,,,,20284,,,,,,,
PI2342,2023,SA12,,,,,,,,08560,,,,,,,
PI2344,2023,SA15,,,,,,,,22260,,,,,,,
PI2346,2023,SA12,,,,,,,,07862,,,,,,,
PI2347,2023,SA12,,,,,,,,08262,,,,,,,
PI2350,2023,SA12,,,,,,,,07462,,,,,,,
PI2352,2023,SA14,,,,,,,,09386,,,,,,,
PI2354,2023,SA12,,,,,,,,07462,,,,,,,
PI2356,2023,SA12,,,,,,,,07862,,,,,,,
PI2359,2023,SA12,SA13,SA16,,,,,,08262,01500,04445,,,,,
PI2361,2023,SA14,SA13,SA16,SA18,,,,,00990,00750,03448,04000,,,,
PI2363,2023,SA14,,,,,,,,07422,,,,,,,
PI2365,2023,SA12,SA05,,,,,,,08262,01000,,,,,,
PI2366,2023,SA14,SA12,SA13,SA16,SA18,,,,01980,07462,01500,06745,08000,,,
PI2371,2023,SA12,,,,,,,,08262,,,,,,,
PI2372,2023,SA12,SA16,SA18,,,,,,07862,06895,08000,,,,,
PI2376,2023,SA01,,,,,,,,00552,,,,,,,
PI2377,2023,SA12,,,,,,,,08262,,,,,,,
PI2379,2023,SA14,SA13,SA16,,,,,,04948,01500,04545,,,,,
PI2382,2023,SA14,SA12,SA13,SA06,SA16,,,,01980,07462,01500,02500,06145,,,
PI2385,2023,SA12,SA05,,,,,,,08262,01000,,,,,,
PI2386,2023,SA14,SA12,SA13,SA06,SA16,,,,01980,07462,01500,02500,02545,,,
PI2387,2023,SA12,,,,,,,,07862,,,,,,,
PI2389,2023,SA13,SA06,SA16,,,,,,00750,02500,06845,,,,,
PI2393,2023,SA12,,,,,,,,07862,,,,,,,
PI2394,2023,SA15,,,,,,,,04000,,,,,,,
PI2402,2023,SA14,SA12,SA13,SA06,SA16,SA21,,,01980,07462,01500,01500,02345,01500,,
PI2403,2023,SA12,,,,,,,,08262,,,,,,,
PI2404,2023,SA12,SA16,SA19,,,,,,08262,06895,08041,,,,,
PI2406,2023,SA03,,,,,,,,01137,,,,,,,
PI2408,2023,SA12,,,,,,,,03432,,,,,,,
PI2411,2023,SA14,,,,,,,,40072,,,,,,,
PI2412,2023,SA12,,,,,,,,08262,,,,,,,
PI2413,2023,SA12,SA05,,,,,,,08262,01000,,,,,,
PI2415,2023,SA12,,,,,,,,00700,,,,,,,
PI2417,2023,SA12,,,,,,,,07862,,,,,,,
PI2419,2023,SA15,,,,,,,,28366,,,,,,,
PI2421,2023,SA12,SA13,SA06,SA16,,,,,04131,00750,01250,02723,,,,
PI2422,2023,SA14,,,,,,,,01980,,,,,,,
PI2423,2023,SA12,SA13,SA16,SA18,,,,,07862,01500,08431,08000,,,,
PI2425,2023,SA03,,,,,,,,01136,,,,,,,
PI2426,2023,SA03,,,,,,,,00613,,,,,,,
PI2427,2023,SA14,,,,,,,,20284,,,,,,,
PI2428,2023,SA14,SA12,,,,,,,06434,07462,,,,,,
PI2429,2023,SA12,SA21,,,,,,,08262,01500,,,,,,
PI2430,2023,SA14,SA12,SA13,SA16,,,,,01099,07628,01312,02927,,,,
PI2431,2023,SA13,SA16,SA18,,,,,,00750,06033,08000,,,,,
PI2432,2023,SA12,,,,,,,,07862,,,,,,,
PI2435,2023,SA12,SA05,SA21,,,,,,08262,01000,01500,,,,,
PI2438,2023,SA14,SA12,SA13,SA06,SA16,,,,01980,07462,01500,02500,05745,,,
PI2440,2023,SA14,SA13,SA16,SA17,,,,,01980,01500,06895,01000,,,,
PI2441,2023,SA12,SA16,SA17,,,,,,07462,06895,01000,,,,,
PI2443,2023,SA12,SA13,SA16,SA19,,,,,07462,00750,06895,08048,,,,
PI2445,2023,SA12,SA05,SA21,,,,,,08262,01000,01500,,,,,
PI2448,2023,SA20,SA12,,,,,,,02000,08262,,,,,,
PI2449,2023,SA14,,,,,,,,07422,,,,,,,
PI2450,2023,SA12,,,,,,,,07862,,,,,,,
PI2452,2023,SA14,SA12,,,,,,,07422,07462,,,,,,
PI2453,2023,SA12,,,,,,,,07462,,,,,,,
PI2454,2023,SA13,SA16,,,,,,,00750,02072,,,,,,
PI2456,2023,SA04,,,,,,,,12328,,,,,,,
PI2458,2023,SA03,,,,,,,,08658,,,,,,,
PI2459,2023,SA14,SA12,,,,,,,07422,07462,,,,,,
PI2460,2023,SA16,SA04,,,,,,,06895,11704,,,,,,
PI2463,2023,SA12,,,,,,,,07862,,,,,,,
PI2465,2023,SA14,SA12,SA13,SA16,,,,,01980,07862,00750,01445,,,,
PI2466,2023,SA14,,,,,,,,03711,,,,,,,
PI2467,2023,SA01,SA12,,,,,,,01408,08262,,,,,,
PI2468,2023,SA14,SA12,,,,,,,01980,08262,,,,,,
PI2469,2023,SA12,,,,,,,,07462,,,,,,,
PI2470,2023,SA12,SA06,,,,,,,07462,02500,,,,,,
PI2471,2023,SA12,SA16,,,,,,,08262,04445,,,,,,
PI2472,2023,SA14,SA03,,,,,,,20284,11188,,,,,,
PI2473,2023,SA14,,,,,,,,02783,,,,,,,
PI2475,2023,SA04,,,,,,,,11954,,,,,,,
PI2476,2023,SA04,,,,,,,,04548,,,,,,,
PI2477,2023,SA14,SA23,SA12,SA16,SA21,,,,00990,01000,03931,03173,00750,,,
PI2480,2023,SA14,SA12,,,,,,,03711,04131,,,,,,
PI2482,2023,SA12,SA05,,,,,,,08262,01000,,,,,,
PI2483,2023,SA14,SA12,,,,,,,04060,07462,,,,,,
PI2484,2023,SA12,,,,,,,,03731,,,,,,,
PI2488,2023,SA12,,,,,,,,08262,,,,,,,
PI2489,2023,SA14,SA12,,,,,,,01980,07462,,,,,,
PI2492,2023,SA14,,,,,,,,01980,,,,,,,
PI2494,2023,SA12,SA16,SA18,,,,,,07462,06895,08000,,,,,
PI2500,2023,SA12,,,,,,,,07862,,,,,,,
PI2501,2023,SA14,SA12,SA13,SA06,SA16,,,,01980,07462,01500,02500,01145,,,
PI2504,2023,SA12,,,,,,,,07862,,,,,,,
PI2505,2023,SA20,SA12,,,,,,,02000,08262,,,,,,
PI2508,2023,SA14,SA12,,,,,,,05443,07462,,,,,,
PI2511,2023,SA14,,,,,,,,20284,,,,,,,
PI2517,2023,SA14,,,,,,,,03958,,,,,,,
PI2519,2023,SA02,SA12,SA13,SA16,,,,,01728,07462,01500,06895,,,,
PI2520,2023,SA12,SA21,,,,,,,08262,01500,,,,,,
PI2521,2023,SA03,,,,,,,,01137,,,,,,,
PI2522,2023,SA14,SA13,SA16,,,,,,00826,00375,01437,,,,,
PI2524,2023,SA12,SA13,SA06,SA16,SA21,,,,07862,01500,01500,06245,01500,,,
PI2528,2023,SA12,SA16,,,,,,,03731,03448,,,,,,
PI2529,2023,SA14,SA12,,,,,,,01980,03731,,,,,,
